Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
277	14:40:41	14:40:41	14:40:41	14:40:41	14:40:41	14:40:41			14:40:41	14:40:41	14:40:44	14:40:44	14:40:44	14:40:44	14:40:44	14:40:44			14:40:44	14:40:44		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
278	14:40:44	14:40:44	14:40:44	14:40:44	14:40:44	14:40:44			14:40:44	14:40:44	14:40:47	14:40:47	14:40:47	14:40:47	14:40:47	14:40:47			14:40:47	14:40:47		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
279	14:40:48	14:40:48	14:40:48	14:40:48	14:40:48	14:40:48			14:40:48	14:40:48	14:40:50	14:40:50	14:40:50	14:40:50	14:40:50	14:40:50			14:40:51	14:40:51		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
280	14:40:51	14:40:51	14:40:51	14:40:51	14:40:51	14:40:51			14:40:51	14:40:51	14:40:54	14:40:54	14:40:54	14:40:54	14:40:54	14:40:54			14:40:54	14:40:54		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
281	14:40:54	14:40:54	14:40:54	14:40:54	14:40:54	14:40:54			14:40:54	14:40:54	14:40:57	14:40:57	14:40:57	14:40:57	14:40:57	14:40:57			14:40:57	14:40:57		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
282	14:40:58	14:40:58	14:40:58	14:40:58	14:40:58	14:40:58			14:40:58	14:40:58	14:41:00	14:41:00	14:41:00	14:41:00	14:41:00	14:41:00			14:41:01	14:41:01		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
283	14:41:01	14:41:01	14:41:01	14:41:01	14:41:01	14:41:01			14:41:01	14:41:01	14:41:04	14:41:04	14:41:04	14:41:04	14:41:04	14:41:04			14:41:04	14:41:04		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
284	14:41:04	14:41:04	14:41:04	14:41:04	14:41:04	14:41:04			14:41:04	14:41:04	14:41:07	14:41:07	14:41:07	14:41:07	14:41:07	14:41:07			14:41:07	14:41:07		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
285	14:41:07	14:41:07	14:41:07	14:41:07	14:41:07	14:41:07			14:41:07	14:41:07	14:41:10	14:41:10	14:41:10	14:41:10	14:41:10	14:41:10			14:41:11	14:41:11		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
286	14:41:11	14:41:11	14:41:11	14:41:11	14:41:11	14:41:11			14:41:11	14:41:11	14:41:13	14:41:13	14:41:13	14:41:13	14:41:14	14:41:14			14:41:14	14:41:14		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
287	14:41:14	14:41:14	14:41:14	14:41:14	14:41:14	14:41:14			14:41:14	14:41:14	14:41:17	14:41:17	14:41:17	14:41:17	14:41:17	14:41:17			14:41:17	14:41:17		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
288	14:41:17	14:41:17	14:41:17	14:41:17	14:41:17	14:41:17			14:41:17	14:41:17	14:41:20	14:41:20	14:41:20	14:41:20	14:41:20	14:41:20			14:41:20	14:41:20		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
289	14:41:21	14:41:21	14:41:21	14:41:21	14:41:21	14:41:21			14:41:21	14:41:21	14:41:23	14:41:23	14:41:23	14:41:23	14:41:23	14:41:23			14:41:24	14:41:24		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
290	14:41:24	14:41:24	14:41:24	14:41:24	14:41:24	14:41:24			14:41:24	14:41:24	14:41:27	14:41:27	14:41:27	14:41:27	14:41:27	14:41:27			14:41:27	14:41:27		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
291	14:41:27	14:41:27	14:41:27	14:41:27	14:41:27	14:41:27			14:41:27	14:41:27	14:41:30	14:41:30	14:41:30	14:41:30	14:41:30	14:41:30			14:41:30	14:41:30		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
292	14:41:31	14:41:31	14:41:31	14:41:31	14:41:31	14:41:31			14:41:31	14:41:31	14:41:33	14:41:33	14:41:33	14:41:33	14:41:34	14:41:34			14:41:34	14:41:34		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
293	14:41:34	14:41:34	14:41:34	14:41:34	14:41:34	14:41:34			14:41:34	14:41:34	14:41:37	14:41:37	14:41:37	14:41:37	14:41:37	14:41:37			14:41:37	14:41:37		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
294	14:41:37	14:41:37	14:41:37	14:41:37	14:41:37	14:41:37			14:41:37	14:41:37	14:41:40	14:41:40	14:41:40	14:41:40	14:41:40	14:41:40			14:41:40	14:41:40		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
295	14:41:41	14:41:41	14:41:41	14:41:41	14:41:41	14:41:41			14:41:41	14:41:41	14:41:44	14:41:44	14:41:44	14:41:44	14:41:44	14:41:44			14:41:44	14:41:44		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
296	14:41:44	14:41:44	14:41:44	14:41:44	14:41:44	14:41:44			14:41:44	14:41:44	14:41:47	14:41:47	14:41:47	14:41:47	14:41:47	14:41:47			14:41:47	14:41:47		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
297	14:41:47	14:41:47	14:41:47	14:41:47	14:41:47	14:41:47			14:41:47	14:41:47	14:41:50	14:41:50	14:41:50	14:41:50	14:41:50	14:41:50			14:41:51	14:41:51		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
298	14:41:51	14:41:51	14:41:51	14:41:51	14:41:51	14:41:51			14:41:51	14:41:51	14:41:54	14:41:54	14:41:54	14:41:54	14:41:54	14:41:54			14:41:54	14:41:54		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
299	14:41:54	14:41:54	14:41:54	14:41:54	14:41:54	14:41:54			14:41:54	14:41:54	14:41:57	14:41:57	14:41:57	14:41:57	14:41:57	14:41:57			14:41:57	14:41:57		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
300	14:41:58	14:41:58	14:41:58	14:41:58	14:41:58	14:41:58	14:41:58	14:41:58	14:41:58	14:41:58	14:42:02	14:42:02	14:42:02	14:42:02	14:42:02	14:42:02	14:42:02	14:42:02	14:42:02	14:42:02		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00	00:00:00	00:00:00	00:00:04
301	14:42:03	14:42:03	14:42:03	14:42:03	14:42:03	14:42:03			14:42:03	14:42:03	14:42:05	14:42:05	14:42:05	14:42:05	14:42:05	14:42:05			14:42:06	14:42:06		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
302	14:42:06	14:42:06	14:42:06	14:42:06	14:42:06	14:42:06			14:42:06	14:42:06	14:42:09	14:42:09	14:42:09	14:42:09	14:42:09	14:42:09			14:42:09	14:42:09		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
303	14:42:09	14:42:09	14:42:09	14:42:09	14:42:09	14:42:09			14:42:09	14:42:09	14:42:12	14:42:12	14:42:12	14:42:12	14:42:12	14:42:12			14:42:12	14:42:12		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
304	14:42:13	14:42:13	14:42:13	14:42:13	14:42:13	14:42:13			14:42:13	14:42:13	14:42:15	14:42:15	14:42:15	14:42:15	14:42:15	14:42:15			14:42:16	14:42:16		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
305	14:42:16	14:42:16	14:42:16	14:42:16	14:42:16	14:42:16			14:42:16	14:42:16	14:42:19	14:42:19	14:42:19	14:42:19	14:42:19	14:42:19			14:42:19	14:42:19		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
306	14:42:19	14:42:19	14:42:19	14:42:19	14:42:19	14:42:19			14:42:19	14:42:19	14:42:22	14:42:22	14:42:22	14:42:22	14:42:22	14:42:22			14:42:23	14:42:23		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
307	14:42:23	14:42:23	14:42:23	14:42:23	14:42:23	14:42:23			14:42:23	14:42:23	14:42:25	14:42:25	14:42:25	14:42:25	14:42:26	14:42:26			14:42:26	14:42:26		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
308	14:42:26	14:42:26	14:42:26	14:42:26	14:42:26	14:42:26			14:42:26	14:42:26	14:42:29	14:42:29	14:42:29	14:42:29	14:42:29	14:42:29			14:42:29	14:42:29		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
309	14:42:30	14:42:30	14:42:30	14:42:30	14:42:30	14:42:30			14:42:30	14:42:30	14:42:32	14:42:32	14:42:32	14:42:32	14:42:32	14:42:32			14:42:33	14:42:33		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
310	14:42:33	14:42:33	14:42:33	14:42:33	14:42:33	14:42:33			14:42:33	14:42:33	14:42:36	14:42:36	14:42:36	14:42:36	14:42:36	14:42:36			14:42:36	14:42:36		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
311	14:42:36	14:42:36	14:42:36	14:42:36	14:42:36	14:42:36			14:42:36	14:42:36	14:42:39	14:42:39	14:42:39	14:42:39	14:42:39	14:42:39			14:42:39	14:42:39		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
312	14:42:40	14:42:40	14:42:40	14:42:40	14:42:40	14:42:40			14:42:40	14:42:40	14:42:42	14:42:42	14:42:42	14:42:42	14:42:42	14:42:42			14:42:43	14:42:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
313	14:42:43	14:42:43	14:42:43	14:42:43	14:42:43	14:42:43			14:42:43	14:42:43	14:42:46	14:42:46	14:42:46	14:42:46	14:42:46	14:42:46			14:42:46	14:42:46		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
314	14:42:46	14:42:46	14:42:46	14:42:46	14:42:46	14:42:46			14:42:46	14:42:46	14:42:49	14:42:49	14:42:49	14:42:49	14:42:49	14:42:49			14:42:49	14:42:49		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
315	14:42:50	14:42:50	14:42:50	14:42:50	14:42:50	14:42:50			14:42:50	14:42:50	14:42:52	14:42:52	14:42:52	14:42:52	14:42:53	14:42:53			14:42:53	14:42:53		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
316	14:42:53	14:42:53	14:42:53	14:42:53	14:42:53	14:42:53			14:42:53	14:42:53	14:42:56	14:42:56	14:42:56	14:42:56	14:42:56	14:42:56			14:42:56	14:42:56		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
317	14:42:56	14:42:56	14:42:56	14:42:56	14:42:56	14:42:56			14:42:56	14:42:56	14:42:59	14:42:59	14:42:59	14:42:59	14:42:59	14:42:59			14:43:00	14:43:00		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
318	14:43:00	14:43:00	14:43:00	14:43:00	14:43:00	14:43:00			14:43:00	14:43:00	14:43:03	14:43:03	14:43:03	14:43:03	14:43:03	14:43:03			14:43:03	14:43:03		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
319	14:43:03	14:43:03	14:43:03	14:43:03	14:43:03	14:43:03			14:43:03	14:43:03	14:43:06	14:43:06	14:43:06	14:43:06	14:43:06	14:43:06			14:43:06	14:43:06		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
320	14:43:07	14:43:07	14:43:07	14:43:07	14:43:07	14:43:07			14:43:07	14:43:07	14:43:09	14:43:09	14:43:09	14:43:09	14:43:09	14:43:09			14:43:10	14:43:10		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
321	14:43:10	14:43:10	14:43:10	14:43:10	14:43:10	14:43:10			14:43:10	14:43:10	14:43:13	14:43:13	14:43:13	14:43:13	14:43:13	14:43:13			14:43:13	14:43:13		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
322	14:43:13	14:43:13	14:43:13	14:43:13	14:43:13	14:43:13			14:43:13	14:43:13	14:43:16	14:43:16	14:43:16	14:43:16	14:43:16	14:43:16			14:43:16	14:43:16		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
323	14:43:17	14:43:17	14:43:17	14:43:17	14:43:17	14:43:17			14:43:17	14:43:17	14:43:19	14:43:19	14:43:19	14:43:19	14:43:19	14:43:19			14:43:20	14:43:20		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
324	14:43:20	14:43:20	14:43:20	14:43:20	14:43:20	14:43:20			14:43:20	14:43:20	14:43:23	14:43:23	14:43:23	14:43:23	14:43:23	14:43:23			14:43:23	14:43:23		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
325	14:43:23	14:43:23	14:43:23	14:43:23	14:43:23	14:43:23			14:43:23	14:43:23	14:43:26	14:43:26	14:43:26	14:43:26	14:43:26	14:43:26			14:43:27	14:43:27		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
326	14:43:27	14:43:27	14:43:27	14:43:27	14:43:27	14:43:27			14:43:27	14:43:27	14:43:30	14:43:30	14:43:30	14:43:30	14:43:30	14:43:30			14:43:30	14:43:30		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
327	14:43:30	14:43:30	14:43:30	14:43:30	14:43:30	14:43:30			14:43:30	14:43:30	14:43:33	14:43:33	14:43:33	14:43:33	14:43:33	14:43:33			14:43:33	14:43:33		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
328	14:43:33	14:43:33	14:43:34	14:43:34	14:43:34	14:43:34			14:43:34	14:43:34	14:43:36	14:43:36	14:43:36	14:43:36	14:43:36	14:43:36			14:43:37	14:43:37		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
329	14:43:37	14:43:37	14:43:37	14:43:37	14:43:37	14:43:37			14:43:37	14:43:37	14:43:40	14:43:40	14:43:40	14:43:40	14:43:40	14:43:40			14:43:40	14:43:40		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
330	14:43:40	14:43:40	14:43:40	14:43:40	14:43:40	14:43:40			14:43:40	14:43:40	14:43:43	14:43:43	14:43:43	14:43:43	14:43:43	14:43:43			14:43:43	14:43:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
331	14:43:44	14:43:44	14:43:44	14:43:44	14:43:44	14:43:44			14:43:44	14:43:44	14:43:46	14:43:46	14:43:46	14:43:46	14:43:46	14:43:46			14:43:47	14:43:47		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
332	14:43:47	14:43:47	14:43:47	14:43:47	14:43:47	14:43:47			14:43:47	14:43:47	14:43:50	14:43:50	14:43:50	14:43:50	14:43:50	14:43:50			14:43:50	14:43:50		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
333	14:43:50	14:43:50	14:43:50	14:43:50	14:43:50	14:43:50			14:43:50	14:43:50	14:43:53	14:43:53	14:43:53	14:43:53	14:43:53	14:43:53			14:43:54	14:43:54		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
334	14:43:54	14:43:54	14:43:54	14:43:54	14:43:54	14:43:54			14:43:54	14:43:54	14:43:57	14:43:57	14:43:57	14:43:57	14:43:57	14:43:57			14:43:57	14:43:57		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
335	14:43:57	14:43:57	14:43:57	14:43:57	14:43:57	14:43:57			14:43:57	14:43:57	14:44:00	14:44:00	14:44:00	14:44:00	14:44:00	14:44:00			14:44:00	14:44:00		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
336	14:44:01	14:44:01	14:44:01	14:44:01	14:44:01	14:44:01			14:44:01	14:44:01	14:44:03	14:44:03	14:44:03	14:44:03	14:44:03	14:44:03			14:44:04	14:44:04		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
337	14:44:04	14:44:04	14:44:04	14:44:04	14:44:04	14:44:04			14:44:04	14:44:04	14:44:07	14:44:07	14:44:07	14:44:07	14:44:07	14:44:07			14:44:07	14:44:07		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
338	14:44:07	14:44:07	14:44:07	14:44:07	14:44:07	14:44:07			14:44:07	14:44:07	14:44:10	14:44:10	14:44:10	14:44:10	14:44:10	14:44:10			14:44:11	14:44:11		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
339	14:44:11	14:44:11	14:44:11	14:44:11	14:44:11	14:44:11			14:44:11	14:44:11	14:44:14	14:44:14	14:44:14	14:44:14	14:44:14	14:44:14			14:44:14	14:44:14		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
340	14:44:14	14:44:14	14:44:14	14:44:14	14:44:14	14:44:14			14:44:14	14:44:14	14:44:17	14:44:17	14:44:17	14:44:17	14:44:17	14:44:17			14:44:17	14:44:17		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
341	14:44:18	14:44:18	14:44:18	14:44:18	14:44:18	14:44:18			14:44:18	14:44:18	14:44:20	14:44:20	14:44:20	14:44:20	14:44:20	14:44:20			14:44:21	14:44:21		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
342	14:44:21	14:44:21	14:44:21	14:44:21	14:44:21	14:44:21			14:44:21	14:44:21	14:44:24	14:44:24	14:44:24	14:44:24	14:44:24	14:44:24			14:44:24	14:44:24		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
343	14:44:24	14:44:24	14:44:24	14:44:24	14:44:24	14:44:24			14:44:24	14:44:24	14:44:27	14:44:27	14:44:27	14:44:27	14:44:27	14:44:27			14:44:27	14:44:27		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
344	14:44:28	14:44:28	14:44:28	14:44:28	14:44:28	14:44:28			14:44:28	14:44:28	14:44:31	14:44:31	14:44:31	14:44:31	14:44:31	14:44:31			14:44:31	14:44:31		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
345	14:44:31	14:44:31	14:44:31	14:44:31	14:44:31	14:44:31			14:44:31	14:44:31	14:44:34	14:44:34	14:44:34	14:44:34	14:44:34	14:44:34			14:44:34	14:44:34		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
346	14:44:35	14:44:35	14:44:35	14:44:35	14:44:35	14:44:35			14:44:35	14:44:35	14:44:37	14:44:37	14:44:37	14:44:37	14:44:37	14:44:37			14:44:38	14:44:38		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
347	14:44:38	14:44:38	14:44:38	14:44:38	14:44:38	14:44:38			14:44:38	14:44:38	14:44:41	14:44:41	14:44:41	14:44:41	14:44:41	14:44:41			14:44:41	14:44:41		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
348	14:44:41	14:44:41	14:44:41	14:44:41	14:44:41	14:44:41			14:44:41	14:44:41	14:44:44	14:44:44	14:44:44	14:44:44	14:44:44	14:44:44			14:44:45	14:44:45		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
349	14:44:45	14:44:45	14:44:45	14:44:45	14:44:45	14:44:45			14:44:45	14:44:45	14:44:48	14:44:48	14:44:48	14:44:48	14:44:48	14:44:48			14:44:48	14:44:48		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
350	14:44:48	14:44:48	14:44:48	14:44:48	14:44:48	14:44:48	14:44:48	14:44:49	14:44:49	14:44:49	14:44:53	14:44:53	14:44:53	14:44:53	14:44:53	14:44:53	14:44:53	14:44:53	14:44:53	14:44:53		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00	00:00:00	00:00:00	00:00:04
351	14:44:53	14:44:53	14:44:53	14:44:53	14:44:53	14:44:53			14:44:53	14:44:53	14:44:56	14:44:56	14:44:56	14:44:56	14:44:56	14:44:56			14:44:56	14:44:56		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
352	14:44:57	14:44:57	14:44:57	14:44:57	14:44:57	14:44:57			14:44:57	14:44:57	14:45:00	14:45:00	14:45:00	14:45:00	14:45:00	14:45:00			14:45:00	14:45:00		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
353	14:45:00	14:45:00	14:45:00	14:45:00	14:45:00	14:45:00			14:45:00	14:45:00	14:45:03	14:45:03	14:45:03	14:45:03	14:45:03	14:45:03			14:45:03	14:45:03		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
354	14:45:04	14:45:04	14:45:04	14:45:04	14:45:04	14:45:04			14:45:04	14:45:04	14:45:06	14:45:06	14:45:06	14:45:06	14:45:06	14:45:06			14:45:07	14:45:07		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
355	14:45:07	14:45:07	14:45:07	14:45:07	14:45:07	14:45:07			14:45:07	14:45:07	14:45:10	14:45:10	14:45:10	14:45:10	14:45:10	14:45:10			14:45:10	14:45:10		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
356	14:45:10	14:45:10	14:45:10	14:45:10	14:45:10	14:45:10			14:45:10	14:45:10	14:45:13	14:45:13	14:45:13	14:45:13	14:45:13	14:45:13			14:45:13	14:45:13		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
357	14:45:14	14:45:14	14:45:14	14:45:14	14:45:14	14:45:14			14:45:14	14:45:14	14:45:17	14:45:17	14:45:17	14:45:17	14:45:17	14:45:17			14:45:17	14:45:17		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
358	14:45:17	14:45:17	14:45:17	14:45:17	14:45:17	14:45:17			14:45:17	14:45:17	14:45:20	14:45:20	14:45:20	14:45:20	14:45:20	14:45:20			14:45:20	14:45:20		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
359	14:45:21	14:45:21	14:45:21	14:45:21	14:45:21	14:45:21			14:45:21	14:45:21	14:45:23	14:45:23	14:45:23	14:45:23	14:45:23	14:45:23			14:45:24	14:45:24		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
360	14:45:24	14:45:24	14:45:24	14:45:24	14:45:24	14:45:24			14:45:24	14:45:24	14:45:27	14:45:27	14:45:27	14:45:27	14:45:27	14:45:27			14:45:27	14:45:27		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
361	14:45:27	14:45:27	14:45:27	14:45:27	14:45:27	14:45:27			14:45:27	14:45:27	14:45:30	14:45:30	14:45:30	14:45:30	14:45:30	14:45:30			14:45:31	14:45:31		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
362	14:45:31	14:45:31	14:45:31	14:45:31	14:45:31	14:45:31			14:45:31	14:45:31	14:45:34	14:45:34	14:45:34	14:45:34	14:45:34	14:45:34			14:45:34	14:45:34		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
363	14:45:34	14:45:34	14:45:34	14:45:34	14:45:34	14:45:34			14:45:34	14:45:34	14:45:37	14:45:37	14:45:37	14:45:37	14:45:37	14:45:37			14:45:37	14:45:37		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
364	14:45:38	14:45:38	14:45:38	14:45:38	14:45:38	14:45:38			14:45:38	14:45:38	14:45:41	14:45:41	14:45:41	14:45:41	14:45:41	14:45:41			14:45:41	14:45:41		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
365	14:45:41	14:45:41	14:45:41	14:45:41	14:45:41	14:45:41			14:45:41	14:45:41	14:45:44	14:45:44	14:45:44	14:45:44	14:45:44	14:45:44			14:45:44	14:45:44		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
366	14:45:45	14:45:45	14:45:45	14:45:45	14:45:45	14:45:45			14:45:45	14:45:45	14:45:47	14:45:47	14:45:47	14:45:47	14:45:47	14:45:47			14:45:48	14:45:48		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
367	14:45:48	14:45:48	14:45:48	14:45:48	14:45:48	14:45:48			14:45:48	14:45:48	14:45:51	14:45:51	14:45:51	14:45:51	14:45:51	14:45:51			14:45:51	14:45:51		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
368	14:45:51	14:45:51	14:45:51	14:45:51	14:45:51	14:45:51			14:45:51	14:45:51	14:45:54	14:45:54	14:45:54	14:45:54	14:45:54	14:45:54			14:45:55	14:45:55		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
369	14:45:55	14:45:55	14:45:55	14:45:55	14:45:55	14:45:55			14:45:55	14:45:55	14:45:58	14:45:58	14:45:58	14:45:58	14:45:58	14:45:58			14:45:58	14:45:58		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
