Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
277	15:38:17	15:38:17	15:38:17	15:38:17	15:38:17	15:38:17			15:38:17	15:38:17	15:38:20	15:38:20	15:38:20	15:38:20	15:38:20	15:38:20			15:38:20	15:38:20		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
278	15:38:21	15:38:21	15:38:21	15:38:21	15:38:21	15:38:21			15:38:21	15:38:21	15:38:24	15:38:24	15:38:24	15:38:24	15:38:24	15:38:24			15:38:24	15:38:24		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
279	15:38:24	15:38:24	15:38:24	15:38:24	15:38:24	15:38:24			15:38:24	15:38:24	15:38:27	15:38:27	15:38:27	15:38:27	15:38:27	15:38:27			15:38:27	15:38:27		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
280	15:38:28	15:38:28	15:38:28	15:38:28	15:38:28	15:38:28			15:38:28	15:38:28	15:38:31	15:38:31	15:38:31	15:38:31	15:38:31	15:38:31			15:38:31	15:38:31		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
281	15:38:31	15:38:31	15:38:31	15:38:31	15:38:31	15:38:31			15:38:31	15:38:31	15:38:34	15:38:34	15:38:34	15:38:34	15:38:34	15:38:34			15:38:34	15:38:34		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
282	15:38:35	15:38:35	15:38:35	15:38:35	15:38:35	15:38:35			15:38:35	15:38:35	15:38:38	15:38:38	15:38:38	15:38:38	15:38:38	15:38:38			15:38:38	15:38:38		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
283	15:38:38	15:38:38	15:38:38	15:38:38	15:38:38	15:38:38			15:38:38	15:38:38	15:38:41	15:38:41	15:38:41	15:38:41	15:38:41	15:38:41			15:38:41	15:38:41		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
284	15:38:42	15:38:42	15:38:42	15:38:42	15:38:42	15:38:42			15:38:42	15:38:42	15:38:44	15:38:44	15:38:44	15:38:44	15:38:44	15:38:44			15:38:45	15:38:45		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
285	15:38:45	15:38:45	15:38:45	15:38:45	15:38:45	15:38:45			15:38:45	15:38:45	15:38:48	15:38:48	15:38:48	15:38:48	15:38:48	15:38:48			15:38:48	15:38:48		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
286	15:38:49	15:38:49	15:38:49	15:38:49	15:38:49	15:38:49			15:38:49	15:38:49	15:38:51	15:38:51	15:38:51	15:38:51	15:38:51	15:38:51			15:38:52	15:38:52		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
287	15:38:52	15:38:52	15:38:52	15:38:52	15:38:52	15:38:52			15:38:52	15:38:52	15:38:55	15:38:55	15:38:55	15:38:55	15:38:55	15:38:55			15:38:55	15:38:55		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
288	15:38:55	15:38:55	15:38:55	15:38:55	15:38:55	15:38:55			15:38:55	15:38:55	15:38:58	15:38:58	15:38:58	15:38:58	15:38:58	15:38:58			15:38:59	15:38:59		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
289	15:38:59	15:38:59	15:38:59	15:38:59	15:38:59	15:38:59			15:38:59	15:38:59	15:39:02	15:39:02	15:39:02	15:39:02	15:39:02	15:39:02			15:39:02	15:39:02		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
290	15:39:02	15:39:02	15:39:02	15:39:02	15:39:02	15:39:02			15:39:02	15:39:02	15:39:05	15:39:05	15:39:05	15:39:05	15:39:05	15:39:05			15:39:06	15:39:06		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
291	15:39:06	15:39:06	15:39:06	15:39:06	15:39:06	15:39:06			15:39:06	15:39:06	15:39:09	15:39:09	15:39:09	15:39:09	15:39:09	15:39:09			15:39:09	15:39:09		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
292	15:39:09	15:39:09	15:39:09	15:39:09	15:39:09	15:39:09			15:39:09	15:39:09	15:39:12	15:39:12	15:39:12	15:39:12	15:39:12	15:39:12			15:39:13	15:39:13		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
293	15:39:13	15:39:13	15:39:13	15:39:13	15:39:13	15:39:13			15:39:13	15:39:13	15:39:16	15:39:16	15:39:16	15:39:16	15:39:16	15:39:16			15:39:16	15:39:16		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
294	15:39:16	15:39:16	15:39:16	15:39:16	15:39:16	15:39:16			15:39:16	15:39:16	15:39:19	15:39:19	15:39:19	15:39:19	15:39:19	15:39:19			15:39:20	15:39:20		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
295	15:39:20	15:39:20	15:39:20	15:39:20	15:39:20	15:39:20			15:39:20	15:39:20	15:39:23	15:39:23	15:39:23	15:39:23	15:39:23	15:39:23			15:39:23	15:39:23		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
296	15:39:23	15:39:23	15:39:23	15:39:23	15:39:23	15:39:23			15:39:23	15:39:23	15:39:26	15:39:26	15:39:26	15:39:26	15:39:26	15:39:26			15:39:26	15:39:26		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
297	15:39:27	15:39:27	15:39:27	15:39:27	15:39:27	15:39:27			15:39:27	15:39:27	15:39:30	15:39:30	15:39:30	15:39:30	15:39:30	15:39:30			15:39:30	15:39:30		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
298	15:39:30	15:39:30	15:39:30	15:39:30	15:39:30	15:39:30			15:39:30	15:39:30	15:39:33	15:39:33	15:39:33	15:39:33	15:39:33	15:39:33			15:39:33	15:39:33		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
299	15:39:34	15:39:34	15:39:34	15:39:34	15:39:34	15:39:34			15:39:34	15:39:34	15:39:37	15:39:37	15:39:37	15:39:37	15:39:37	15:39:37			15:39:37	15:39:37		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
300	15:39:37	15:39:37	15:39:37	15:39:37	15:39:37	15:39:37	15:39:37	15:39:38	15:39:38	15:39:38	15:39:42	15:39:42	15:39:42	15:39:42	15:39:42	15:39:42	15:39:42	15:39:42	15:39:42	15:39:42		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00	00:00:00	00:00:00	00:00:05
301	15:39:42	15:39:42	15:39:42	15:39:42	15:39:42	15:39:42			15:39:42	15:39:42	15:39:45	15:39:45	15:39:45	15:39:45	15:39:45	15:39:45			15:39:46	15:39:46		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
302	15:39:46	15:39:46	15:39:46	15:39:46	15:39:46	15:39:46			15:39:46	15:39:46	15:39:49	15:39:49	15:39:49	15:39:49	15:39:49	15:39:49			15:39:49	15:39:49		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
303	15:39:49	15:39:49	15:39:49	15:39:49	15:39:49	15:39:49			15:39:49	15:39:49	15:39:52	15:39:52	15:39:52	15:39:52	15:39:52	15:39:52			15:39:53	15:39:53		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
304	15:39:53	15:39:53	15:39:53	15:39:53	15:39:53	15:39:53			15:39:53	15:39:53	15:39:56	15:39:56	15:39:56	15:39:56	15:39:56	15:39:56			15:39:56	15:39:56		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
305	15:39:56	15:39:56	15:39:56	15:39:56	15:39:56	15:39:56			15:39:56	15:39:56	15:39:59	15:39:59	15:39:59	15:39:59	15:39:59	15:39:59			15:40:00	15:40:00		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
306	15:40:00	15:40:00	15:40:00	15:40:00	15:40:00	15:40:00			15:40:00	15:40:00	15:40:03	15:40:03	15:40:03	15:40:03	15:40:03	15:40:03			15:40:03	15:40:03		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
307	15:40:03	15:40:03	15:40:03	15:40:03	15:40:03	15:40:03			15:40:03	15:40:03	15:40:06	15:40:06	15:40:06	15:40:06	15:40:06	15:40:06			15:40:07	15:40:07		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
308	15:40:07	15:40:07	15:40:07	15:40:07	15:40:07	15:40:07			15:40:07	15:40:07	15:40:10	15:40:10	15:40:10	15:40:10	15:40:10	15:40:10			15:40:10	15:40:10		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
309	15:40:10	15:40:10	15:40:10	15:40:10	15:40:10	15:40:10			15:40:10	15:40:10	15:40:13	15:40:13	15:40:13	15:40:13	15:40:13	15:40:13			15:40:13	15:40:13		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
310	15:40:14	15:40:14	15:40:14	15:40:14	15:40:14	15:40:14			15:40:14	15:40:14	15:40:17	15:40:17	15:40:17	15:40:17	15:40:17	15:40:17			15:40:17	15:40:17		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
311	15:40:17	15:40:17	15:40:17	15:40:17	15:40:17	15:40:17			15:40:17	15:40:17	15:40:20	15:40:20	15:40:20	15:40:20	15:40:20	15:40:20			15:40:21	15:40:21		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
312	15:40:21	15:40:21	15:40:21	15:40:21	15:40:21	15:40:21			15:40:21	15:40:21	15:40:24	15:40:24	15:40:24	15:40:24	15:40:24	15:40:24			15:40:24	15:40:24		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
313	15:40:24	15:40:24	15:40:24	15:40:24	15:40:24	15:40:24			15:40:24	15:40:24	15:40:27	15:40:27	15:40:27	15:40:27	15:40:27	15:40:27			15:40:28	15:40:28		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
314	15:40:28	15:40:28	15:40:28	15:40:28	15:40:28	15:40:28			15:40:28	15:40:28	15:40:31	15:40:31	15:40:31	15:40:31	15:40:31	15:40:31			15:40:31	15:40:31		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
315	15:40:31	15:40:31	15:40:31	15:40:31	15:40:31	15:40:31			15:40:31	15:40:31	15:40:34	15:40:34	15:40:34	15:40:34	15:40:34	15:40:34			15:40:35	15:40:35		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
316	15:40:35	15:40:35	15:40:35	15:40:35	15:40:35	15:40:35			15:40:35	15:40:35	15:40:38	15:40:38	15:40:38	15:40:38	15:40:38	15:40:38			15:40:38	15:40:38		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
317	15:40:38	15:40:38	15:40:38	15:40:38	15:40:38	15:40:38			15:40:38	15:40:38	15:40:41	15:40:41	15:40:41	15:40:41	15:40:41	15:40:41			15:40:42	15:40:42		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
318	15:40:42	15:40:42	15:40:42	15:40:42	15:40:42	15:40:42			15:40:42	15:40:42	15:40:45	15:40:45	15:40:45	15:40:45	15:40:45	15:40:45			15:40:45	15:40:45		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
319	15:40:45	15:40:45	15:40:45	15:40:45	15:40:45	15:40:45			15:40:45	15:40:45	15:40:48	15:40:48	15:40:48	15:40:48	15:40:48	15:40:48			15:40:49	15:40:49		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
320	15:40:49	15:40:49	15:40:49	15:40:49	15:40:49	15:40:49			15:40:49	15:40:49	15:40:52	15:40:52	15:40:52	15:40:52	15:40:52	15:40:52			15:40:52	15:40:52		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
321	15:40:52	15:40:52	15:40:52	15:40:52	15:40:52	15:40:52			15:40:52	15:40:52	15:40:55	15:40:55	15:40:55	15:40:55	15:40:55	15:40:55			15:40:56	15:40:56		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
322	15:40:56	15:40:56	15:40:56	15:40:56	15:40:56	15:40:56			15:40:56	15:40:56	15:40:59	15:40:59	15:40:59	15:40:59	15:40:59	15:40:59			15:40:59	15:40:59		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
323	15:40:59	15:40:59	15:40:59	15:40:59	15:40:59	15:40:59			15:40:59	15:40:59	15:41:02	15:41:02	15:41:02	15:41:02	15:41:02	15:41:02			15:41:03	15:41:03		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
324	15:41:03	15:41:03	15:41:03	15:41:03	15:41:03	15:41:03			15:41:03	15:41:03	15:41:06	15:41:06	15:41:06	15:41:06	15:41:06	15:41:06			15:41:06	15:41:06		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
325	15:41:06	15:41:06	15:41:06	15:41:06	15:41:06	15:41:06			15:41:06	15:41:06	15:41:09	15:41:09	15:41:09	15:41:09	15:41:09	15:41:09			15:41:10	15:41:10		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
326	15:41:10	15:41:10	15:41:10	15:41:10	15:41:10	15:41:10			15:41:10	15:41:10	15:41:13	15:41:13	15:41:13	15:41:13	15:41:13	15:41:13			15:41:13	15:41:13		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
327	15:41:13	15:41:13	15:41:13	15:41:13	15:41:13	15:41:13			15:41:13	15:41:13	15:41:16	15:41:16	15:41:16	15:41:16	15:41:16	15:41:16			15:41:17	15:41:17		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
328	15:41:17	15:41:17	15:41:17	15:41:17	15:41:17	15:41:17			15:41:17	15:41:17	15:41:20	15:41:20	15:41:20	15:41:20	15:41:20	15:41:20			15:41:20	15:41:20		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
329	15:41:20	15:41:20	15:41:20	15:41:20	15:41:20	15:41:20			15:41:20	15:41:20	15:41:23	15:41:23	15:41:23	15:41:23	15:41:23	15:41:23			15:41:24	15:41:24		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
330	15:41:24	15:41:24	15:41:24	15:41:24	15:41:24	15:41:24			15:41:24	15:41:24	15:41:27	15:41:27	15:41:27	15:41:27	15:41:27	15:41:27			15:41:27	15:41:27		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
331	15:41:27	15:41:27	15:41:27	15:41:27	15:41:27	15:41:27			15:41:27	15:41:27	15:41:30	15:41:30	15:41:30	15:41:30	15:41:30	15:41:30			15:41:31	15:41:31		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
332	15:41:31	15:41:31	15:41:31	15:41:31	15:41:31	15:41:31			15:41:31	15:41:31	15:41:34	15:41:34	15:41:34	15:41:34	15:41:34	15:41:34			15:41:34	15:41:34		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
333	15:41:34	15:41:34	15:41:34	15:41:34	15:41:35	15:41:35			15:41:35	15:41:35	15:41:37	15:41:37	15:41:37	15:41:37	15:41:37	15:41:37			15:41:38	15:41:38		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
334	15:41:38	15:41:38	15:41:38	15:41:38	15:41:38	15:41:38			15:41:38	15:41:38	15:41:41	15:41:41	15:41:41	15:41:41	15:41:41	15:41:41			15:41:41	15:41:41		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
335	15:41:41	15:41:41	15:41:41	15:41:41	15:41:41	15:41:41			15:41:41	15:41:41	15:41:44	15:41:44	15:41:44	15:41:44	15:41:44	15:41:44			15:41:45	15:41:45		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
336	15:41:45	15:41:45	15:41:45	15:41:45	15:41:45	15:41:45			15:41:45	15:41:45	15:41:48	15:41:48	15:41:48	15:41:48	15:41:48	15:41:48			15:41:48	15:41:48		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
337	15:41:49	15:41:49	15:41:49	15:41:49	15:41:49	15:41:49			15:41:49	15:41:49	15:41:51	15:41:51	15:41:51	15:41:51	15:41:51	15:41:51			15:41:52	15:41:52		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
338	15:41:52	15:41:52	15:41:52	15:41:52	15:41:52	15:41:52			15:41:52	15:41:52	15:41:55	15:41:55	15:41:55	15:41:55	15:41:55	15:41:55			15:41:55	15:41:55		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
339	15:41:56	15:41:56	15:41:56	15:41:56	15:41:56	15:41:56			15:41:56	15:41:56	15:41:58	15:41:58	15:41:58	15:41:58	15:41:58	15:41:58			15:41:59	15:41:59		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
340	15:41:59	15:41:59	15:41:59	15:41:59	15:41:59	15:41:59			15:41:59	15:41:59	15:42:02	15:42:02	15:42:02	15:42:02	15:42:02	15:42:02			15:42:02	15:42:02		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
341	15:42:03	15:42:03	15:42:03	15:42:03	15:42:03	15:42:03			15:42:03	15:42:03	15:42:05	15:42:05	15:42:05	15:42:05	15:42:06	15:42:06			15:42:06	15:42:06		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
342	15:42:06	15:42:06	15:42:06	15:42:06	15:42:06	15:42:06			15:42:06	15:42:06	15:42:09	15:42:09	15:42:09	15:42:09	15:42:09	15:42:09			15:42:09	15:42:09		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
343	15:42:10	15:42:10	15:42:10	15:42:10	15:42:10	15:42:10			15:42:10	15:42:10	15:42:13	15:42:13	15:42:13	15:42:13	15:42:13	15:42:13			15:42:13	15:42:13		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
344	15:42:13	15:42:13	15:42:13	15:42:13	15:42:13	15:42:13			15:42:13	15:42:13	15:42:16	15:42:16	15:42:16	15:42:16	15:42:16	15:42:16			15:42:16	15:42:16		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
345	15:42:17	15:42:17	15:42:17	15:42:17	15:42:17	15:42:17			15:42:17	15:42:17	15:42:20	15:42:20	15:42:20	15:42:20	15:42:20	15:42:20			15:42:20	15:42:20		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
346	15:42:20	15:42:20	15:42:20	15:42:20	15:42:20	15:42:20			15:42:20	15:42:20	15:42:23	15:42:23	15:42:23	15:42:23	15:42:23	15:42:23			15:42:23	15:42:23		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
347	15:42:24	15:42:24	15:42:24	15:42:24	15:42:24	15:42:24			15:42:24	15:42:24	15:42:27	15:42:27	15:42:27	15:42:27	15:42:27	15:42:27			15:42:27	15:42:27		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
348	15:42:27	15:42:27	15:42:27	15:42:27	15:42:27	15:42:27			15:42:27	15:42:27	15:42:30	15:42:30	15:42:30	15:42:30	15:42:30	15:42:30			15:42:31	15:42:31		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
349	15:42:31	15:42:31	15:42:31	15:42:31	15:42:31	15:42:31			15:42:31	15:42:31	15:42:34	15:42:34	15:42:34	15:42:34	15:42:34	15:42:34			15:42:34	15:42:34		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
350	15:42:34	15:42:34	15:42:34	15:42:34	15:42:34	15:42:34	15:42:34	15:42:35	15:42:35	15:42:35	15:42:39	15:42:39	15:42:39	15:42:39	15:42:39	15:42:39	15:42:39	15:42:39	15:42:39	15:42:39		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00	00:00:00	00:00:00	00:00:05
351	15:42:40	15:42:40	15:42:40	15:42:40	15:42:40	15:42:40			15:42:40	15:42:40	15:42:43	15:42:43	15:42:43	15:42:43	15:42:43	15:42:43			15:42:43	15:42:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
352	15:42:43	15:42:43	15:42:43	15:42:43	15:42:43	15:42:43			15:42:43	15:42:43	15:42:46	15:42:46	15:42:46	15:42:46	15:42:46	15:42:46			15:42:47	15:42:47		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
353	15:42:47	15:42:47	15:42:47	15:42:47	15:42:47	15:42:47			15:42:47	15:42:47	15:42:50	15:42:50	15:42:50	15:42:50	15:42:50	15:42:50			15:42:50	15:42:50		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
354	15:42:50	15:42:50	15:42:50	15:42:50	15:42:50	15:42:50			15:42:50	15:42:50	15:42:53	15:42:53	15:42:53	15:42:53	15:42:53	15:42:53			15:42:54	15:42:54		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
355	15:42:54	15:42:54	15:42:54	15:42:54	15:42:54	15:42:54			15:42:54	15:42:54	15:42:57	15:42:57	15:42:57	15:42:57	15:42:57	15:42:57			15:42:57	15:42:57		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
356	15:42:58	15:42:58	15:42:58	15:42:58	15:42:58	15:42:58			15:42:58	15:42:58	15:43:00	15:43:00	15:43:00	15:43:00	15:43:00	15:43:00			15:43:01	15:43:01		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
357	15:43:01	15:43:01	15:43:01	15:43:01	15:43:01	15:43:01			15:43:01	15:43:01	15:43:04	15:43:04	15:43:04	15:43:04	15:43:04	15:43:04			15:43:04	15:43:04		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
358	15:43:05	15:43:05	15:43:05	15:43:05	15:43:05	15:43:05			15:43:05	15:43:05	15:43:08	15:43:08	15:43:08	15:43:08	15:43:08	15:43:08			15:43:08	15:43:08		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
359	15:43:08	15:43:08	15:43:08	15:43:08	15:43:08	15:43:08			15:43:08	15:43:08	15:43:11	15:43:11	15:43:11	15:43:11	15:43:11	15:43:11			15:43:11	15:43:11		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
360	15:43:12	15:43:12	15:43:12	15:43:12	15:43:12	15:43:12			15:43:12	15:43:12	15:43:15	15:43:15	15:43:15	15:43:15	15:43:15	15:43:15			15:43:15	15:43:15		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
361	15:43:15	15:43:15	15:43:15	15:43:15	15:43:15	15:43:15			15:43:15	15:43:15	15:43:18	15:43:18	15:43:18	15:43:18	15:43:18	15:43:18			15:43:18	15:43:18		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
362	15:43:19	15:43:19	15:43:19	15:43:19	15:43:19	15:43:19			15:43:19	15:43:19	15:43:22	15:43:22	15:43:22	15:43:22	15:43:22	15:43:22			15:43:22	15:43:22		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
363	15:43:22	15:43:22	15:43:22	15:43:22	15:43:22	15:43:22			15:43:22	15:43:22	15:43:25	15:43:25	15:43:25	15:43:25	15:43:25	15:43:25			15:43:26	15:43:26		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
364	15:43:26	15:43:26	15:43:26	15:43:26	15:43:26	15:43:26			15:43:26	15:43:26	15:43:29	15:43:29	15:43:29	15:43:29	15:43:29	15:43:29			15:43:29	15:43:29		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
365	15:43:29	15:43:29	15:43:30	15:43:30	15:43:30	15:43:30			15:43:30	15:43:30	15:43:32	15:43:32	15:43:32	15:43:32	15:43:32	15:43:32			15:43:33	15:43:33		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
366	15:43:33	15:43:33	15:43:33	15:43:33	15:43:33	15:43:33			15:43:33	15:43:33	15:43:36	15:43:36	15:43:36	15:43:36	15:43:36	15:43:36			15:43:36	15:43:36		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
367	15:43:37	15:43:37	15:43:37	15:43:37	15:43:37	15:43:37			15:43:37	15:43:37	15:43:39	15:43:39	15:43:39	15:43:39	15:43:40	15:43:40			15:43:40	15:43:40		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
368	15:43:40	15:43:40	15:43:40	15:43:40	15:43:40	15:43:40			15:43:40	15:43:40	15:43:43	15:43:43	15:43:43	15:43:43	15:43:43	15:43:43			15:43:43	15:43:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
369	15:43:44	15:43:44	15:43:44	15:43:44	15:43:44	15:43:44			15:43:44	15:43:44	15:43:47	15:43:47	15:43:47	15:43:47	15:43:47	15:43:47			15:43:47	15:43:47		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
